filename,emotion,mean_pitch_hz,std_pitch_hz,min_pitch_hz,max_pitch_hz,range_pitch_hz,jitter_percent,shimmer_percent,hnr_db,speaking_rate_syll_sec,duration_sec,tempo,mean_energy_db,std_energy_db,max_energy_db,dynamic_range_db
31655777.mp4_positive.mp3,Positive,228.9281709178139,25.75157719003899,186.18065093815608,290.9869838159069,104.80633287775083,0,0,0,0,0,0,-31.148653030395508,0,0.0,0
7983363.mp4_negative.mp3,Negative,204.55612841442633,37.0352294800408,157.771560498415,316.33371610293267,158.56215560451767,0,0,0,0,0,0,-29.976682662963867,0,0.0,0
174050.mp4_positive.mp3,Positive,226.84286202081867,41.93629061567614,154.2694378255168,319.18272903973667,164.91329121421987,0,0,0,0,0,0,-26.931720733642578,0,9.5367431640625e-07,0
7983461.mp4_negative.mp3,Negative,223.87998703319343,20.418343875637913,201.65468539410847,290.527561949265,88.87287655515655,0,0,0,0,0,0,-43.58727264404297,0,9.5367431640625e-07,0
66058307.mp4_negative.mp3,Negative,229.53074439159434,51.68179133076076,149.98493415370498,346.2399025147081,196.2549683610031,0,0,0,0,0,0,-23.765487670898438,0,0.0,0
24480520.mp4_negative.mp3,Negative,214.56531757611054,45.1285142153035,148.88492083178085,346.8809603767851,197.99603954500424,0,0,0,0,0,0,-28.983728408813477,0,0.0,0
844762.mp4_positive.mp3,Positive,218.6041781394379,32.94861201141791,162.61537402323097,278.61686891723343,116.00149489400246,0,0,0,0,0,0,-26.639522552490234,0,0.0,0
844458.mp4_positive.mp3,Positive,222.84914418686395,47.7429202464305,153.2843596582513,360.438759111892,207.1543994536407,0,0,0,0,0,0,-22.093883514404297,0,-9.5367431640625e-07,0
254728.mp4_positive.mp3,Positive,226.68965276170013,49.45045599216013,149.30443657929828,366.0490473221258,216.7446107428275,0,0,0,0,0,0,-23.299577713012695,0,-9.5367431640625e-07,0
7980799.mp4_positive.mp3,Positive,214.73523643611992,42.1542388272317,149.42439937383935,341.14047277085683,191.71607339701748,0,0,0,0,0,0,-23.849273681640625,0,0.0,0
1677.mp4_positive.mp3,Positive,216.65455501749977,32.651746675207534,157.3750947411962,311.02387753558395,153.64878279438776,0,0,0,0,0,0,-33.66026306152344,0,0.0,0
843443.mp4_positive.mp3,Positive,239.81030971654673,43.94220730130779,179.57804380675023,340.9097579356576,161.33171412890735,0,0,0,0,0,0,-34.13850021362305,0,0.0,0
17077.mp4_negative.mp3,Negative,210.4946757130678,41.375674828955376,153.25226235311186,310.3946714119517,157.14240905883986,0,0,0,0,0,0,-35.94608688354492,0,9.5367431640625e-07,0
7985731.mp4_negative.mp3,Negative,208.35377562694592,36.54256676751426,154.42299683744338,312.8999728971757,158.47697605973232,0,0,0,0,0,0,-30.18578338623047,0,0.0,0
8397838.mp4_positive.mp3,Positive,221.35730872659204,47.535963721166304,148.68412419631218,515.6592489214701,366.9751247251579,0,0,0,0,0,0,-18.980457305908203,0,0.0,0
31658341.mp4_positive.mp3,Positive,226.34167848535984,37.22765089556049,167.1430628641843,300.2205853046678,133.0775224404835,0,0,0,0,0,0,-31.265209197998047,0,-9.5367431640625e-07,0
31655481.mp4_positive.mp3,Positive,218.73384565018466,36.25271207174071,151.64876586612357,308.76523765272526,157.1164717866017,0,0,0,0,0,0,-25.96446990966797,0,0.0,0
58734613.mp4_positive.mp3,Positive,219.99305545097076,42.343439871939516,154.62374989752695,348.61285077358554,193.9891008760586,0,0,0,0,0,0,-28.18490219116211,0,0.0,0
26827321.mp4_negative.mp3,Negative,213.22467458468725,38.93155856915086,154.20124014473137,281.2851912659707,127.08395112123932,0,0,0,0,0,0,-40.50068664550781,0,0.0,0
36291796.mp4_negative.mp3,Negative,225.86192789140122,51.376066108308,159.95653781820187,382.5150275867459,222.558489768544,0,0,0,0,0,0,-38.98074722290039,0,0.0,0
173442.mp4_positive.mp3,Positive,242.42793574683415,46.200210255510505,159.39130221126126,326.52978399919135,167.1384817879301,0,0,0,0,0,0,-36.62494659423828,0,0.0,0
26827419.mp4_negative.mp3,Negative,218.50651054402113,42.18258391843398,133.03509278888023,335.35414564309474,202.3190528542145,0,0,0,0,0,0,-23.778104782104492,0,0.0,0
17590198.mp4_positive.mp3,Positive,231.61199334389977,42.45217620597586,169.57791729266427,384.87226013421923,215.29434284155496,0,0,0,0,0,0,-29.137290954589844,0,0.0,0
65086412.mp4_negative.mp3,Negative,225.596592516549,43.701448384437406,152.72773784531833,346.45100419568206,193.72326635036373,0,0,0,0,0,0,-27.583227157592773,0,0.0,0
3378954.mp4_positive.mp3,Positive,216.99727034254974,40.95420910720868,154.88384572510824,363.80983561353634,208.9259898884281,0,0,0,0,0,0,-22.239168167114258,0,0.0,0
31655778.mp4_positive.mp3,Positive,215.85849564803297,34.05556377320956,161.42628720459854,281.111543026602,119.68525582200348,0,0,0,0,0,0,-23.75750160217285,0,-9.5367431640625e-07,0
17593193.mp4_positive.mp3,Positive,215.33831620776326,35.8301947898165,157.79676549476167,295.794739808221,137.9979743134593,0,0,0,0,0,0,-27.485998153686523,0,-9.5367431640625e-07,0
1372.mp4_positive.mp3,Positive,214.62895579860552,48.9496453032181,159.5147709383469,345.9699119714304,186.4551410330835,0,0,0,0,0,0,-37.60984420776367,0,0.0,0
3381715.mp4_positive.mp3,Positive,220.16101460945933,46.93907490227265,158.004158683187,360.2772410535678,202.27308237038082,0,0,0,0,0,0,-26.046152114868164,0,9.5367431640625e-07,0
31656468.mp4_positive.mp3,Positive,232.79588446637038,52.87473344151584,157.3850827029387,385.88530422345104,228.50022152051235,0,0,0,0,0,0,-28.785667419433594,0,0.0,0
3378264.mp4_positive.mp3,Positive,229.69259261324723,46.18521790659278,160.83091178163727,370.03886002714705,209.20794824550978,0,0,0,0,0,0,-27.454891204833984,0,0.0,0
171820.mp4_positive.mp3,Positive,220.7950638883131,30.122172039534803,157.39580346104282,284.0083246731669,126.61252121212408,0,0,0,0,0,0,-27.439172744750977,0,0.0,0
8395867.mp4_positive.mp3,Positive,224.28199164889128,34.088310342505636,157.86836573269846,283.20552067747144,125.33715494477298,0,0,0,0,0,0,-30.837657928466797,0,9.5367431640625e-07,0
31655088.mp4_positive.mp3,Positive,219.22455258373242,47.19356866703333,154.87163916283174,362.2925282899864,207.42088912715468,0,0,0,0,0,0,-22.52164077758789,0,-9.5367431640625e-07,0
255946.mp4_positive.mp3,Positive,236.14667757605886,49.6172144524907,158.08002495259643,372.7889532460368,214.70892829344035,0,0,0,0,0,0,-22.70418357849121,0,9.5367431640625e-07,0
173949.mp4_positive.mp3,Positive,218.0638735767597,37.240888356137376,157.33298711458943,314.2044046093483,156.87141749475884,0,0,0,0,0,0,-26.604454040527344,0,-9.5367431640625e-07,0
362.mp4_positive.mp3,Positive,237.08992033473223,43.86757067055246,160.53474128616668,333.1391900338169,172.6044487476502,0,0,0,0,0,0,-37.729671478271484,0,9.5367431640625e-07,0
69413690.mp4_positive.mp3,Positive,217.18539067195724,31.392030910114457,161.376515514002,283.0425606631619,121.66604514915991,0,0,0,0,0,0,-29.813549041748047,0,0.0,0
1540021.mp4_positive.mp3,Positive,229.8542165978402,40.03077012980836,161.03964916399033,349.46580903823985,188.42615987424952,0,0,0,0,0,0,-32.13044738769531,0,0.0,0
338228.mp4_negative.mp3,Negative,228.0974031276202,62.576447677673656,154.3589452660289,570.1173668970295,415.75842163100054,0,0,0,0,0,0,-29.804983139038086,0,9.5367431640625e-07,0
31660612.mp4_positive.mp3,Positive,206.16273431698198,34.461172009385756,158.89813595658873,277.73900743831797,118.84087148172924,0,0,0,0,0,0,-39.57358169555664,0,0.0,0
29525.mp4_positive.mp3,Positive,219.61455067676664,43.89893536708726,149.17815682721965,380.3437022628578,231.16554543563814,0,0,0,0,0,0,-22.775192260742188,0,-9.5367431640625e-07,0
845675.mp4_positive.mp3,Positive,221.93867266097445,47.57392424248915,149.32356555886733,448.8974211705051,299.5738556116378,0,0,0,0,0,0,-18.934236526489258,0,0.0,0
7987410.mp4_negative.mp3,Negative,223.90387391612194,43.59661204372608,154.02956210229974,349.9761197664116,195.94655766411188,0,0,0,0,0,0,-28.628639221191406,0,-9.5367431640625e-07,0
84088.mp4_positive.mp3,Positive,230.2700560191386,43.356660055706996,162.44035601552463,352.7260587265863,190.28570271106167,0,0,0,0,0,0,-32.102699279785156,0,0.0,0
79664536.mp4_positive.mp3,Positive,223.08587100940287,44.874595679152115,157.8174353665533,339.7095587202586,181.8921233537053,0,0,0,0,0,0,-24.095882415771484,0,0.0,0
844457.mp4_positive.mp3,Positive,224.10943460284767,45.45563746640002,151.42158183339004,356.53735247120267,205.11577063781263,0,0,0,0,0,0,-21.901256561279297,0,0.0,0
17596188.mp4_positive.mp3,Positive,227.80311085904916,45.09735414095175,167.0461692710957,344.7537869006574,177.70761762956172,0,0,0,0,0,0,-35.472694396972656,0,-9.5367431640625e-07,0
30438.mp4_negative.mp3,Negative,221.78962824770974,52.77377452416046,155.24991428495554,517.7760590669156,362.5261447819601,0,0,0,0,0,0,-37.86757278442383,0,0.0,0
